TF	Target	Pval	Mode
YER111C	YLL019C	0.0194	
YER111C	YLL020C	0.0194	
YER111C	YLL021W	0.0155231356172851	
YER111C	YLL022C	0.0153965451939106	
YER111C	YLL066C	0.04999	inhibitor
YER111C	YLL067C	0.04999	inhibitor
YER111C	YLR035C	0.04999	
YER111C	YLR044C	7.22690397986965e-05	
YER111C	YLR045C	0.04999	activator
YER111C	YLR049C	0.00473476631011092	
YER111C	YLR055C	2.35599487092934e-07	
YER111C	YLR056W	2.09324883062487e-07	activator
YER111C	YLR084C	1.9717325720997e-05	activator
YER111C	YLR108C	0.04999	
YER111C	YLR110C	0.0472	
YER111C	YLR111W	0.0472	
YER111C	YLR112W	0.04999	
YER111C	YLR113W	0.0137	
YER111C	YLR120C	0.04999	
YER111C	YLR121C	0.00060487543017483	
YER111C	YLR125W	0.04999	
YER111C	YLR139C	0.00806	activator
YER111C	YLR142W	0.00806	inhibitor
YER111C	YLR153C	0.04999	
YER111C	YLR162W	0.04999	
YER111C	YLR179C	0.0491	inhibitor
YER111C	YLR180W	0.0491	
YER111C	YLR183C	0.0133753535345794	
YER111C	YLR184W	0.04999	
YER111C	YLR185W	0.0144040615805533	
YER111C	YLR186W	0.04999	activator
YER111C	YLR215C	0.04999	
YER111C	YLR229C	0.0321775536527059	
YER111C	YLR231C	0.04999	
YER111C	YLR233C	0.0297141860082807	activator
YER111C	YLR234W	0.0302409780691519	
YER111C	YLR254C	0.001	
YER111C	YLR255C	0.00037	
YER111C	YLR256W	0.00037	
YER111C	YLR256W-A	0.00037	
YER111C	YLR286C	0.001	
YER111C	YLR299W	0.04999	inhibitor
YER111C	YLR300W	1.82003511005675e-10	activator
YER111C	YLR301W	0.04999	
YER111C	YLR330W	0.04999	
YER111C	YLR332W	7.62944330234281e-14	
YER111C	YLR341W	0.04999	
YER111C	YLR342W	0.000246436664560128	activator
YER111C	YLR370C	0.0491	
YER111C	YLR371W	0.0491	activator
YER111C	YLR372W	0.00539279855359636	
YER111C	YLR378C	0.0454	
YER111C	YLR380W	0.0454	activator
YER111C	YLR399C	0.017	inhibitor
YER111C	YLR400W	0.017	
YER111C	YLR413W	0.0103	inhibitor
YER111C	YLR437C	0.00236	
YER111C	YLR438C-A	1.21589551088997e-07	
YER111C	YLR438W	0.00236	
YER111C	YLR439W	3.3495151183626e-07	
YER111C	YLR461W	0.04999	
YER111C	YLR462W	0.04999	inhibitor
YER111C	YLR466W	0.04999	inhibitor
YER111C	YLR467W	0.04999	inhibitor
YER111C	YML006C	0.0487	
YER111C	YML007W	0.00402	
YER111C	YML008C	0.00402	
YER111C	YML024W	0.0393018175371473	
YER111C	YML026C	0.000853662017975195	
YER111C	YML027W	1.97953637183774e-12	activator
YER111C	YML028W	0.04999	
YER111C	YML041C	0.04999	
YER111C	YML052W	0.00163	activator
YER111C	YML053C	0.00163	
YER111C	YML058W	0.0275826183925809	inhibitor
YER111C	YML100W	1.7380450761942e-05	
YER111C	YML100W-A	0.001	
YER111C	YML101C	4.68e-05	inhibitor
YER111C	YML102C-A	4.68e-05	
YER111C	YML121W	0.04999	
YER111C	YML132W	0.04999	inhibitor
YER111C	YML133C	0.04999	inhibitor
YER111C	YMR006C	0.00124080975389294	activator
YER111C	YMR007W	0.00569	inhibitor
YER111C	YMR011W	0.0229	activator
YER111C	YMR015C	0.015	activator
YER111C	YMR016C	9.27502001984461e-08	activator
YER111C	YMR017W	1.34877959756328e-07	inhibitor
YER111C	YMR018W	0.019	
YER111C	YMR019W	0.0245	
YER111C	YMR037C	0.00859	activator
YER111C	YMR069W	0.04999	
YER111C	YMR070W	3.03012271540888e-08	activator
YER111C	YMR071C	0.04999	inhibitor
YER111C	YMR072W	0.04999	activator
YER111C	YMR076C	0.026	
YER111C	YMR122C	0.0101	
YER111C	YMR122W-A	0.04999	
YER111C	YMR135C	1.18702552583964e-08	
YER111C	YMR135W-A	0.04999	
YER111C	YMR136W	1.18702552583964e-08	
YER111C	YMR137C	0.015	inhibitor
YER111C	YMR138W	0.015	
YER111C	YMR143W	0.04999	
YER111C	YMR144W	2.20085224320749e-06	activator
YER111C	YMR145C	0.000387687471942979	inhibitor
YER111C	YMR178W	0.04999	
YER111C	YMR179W	5.79138262518141e-07	inhibitor
YER111C	YMR194C-A	0.0018	
YER111C	YMR195W	0.0018	activator
YER111C	YMR198W	0.04999	
YER111C	YMR199W	5.69867818492784e-11	activator
YER111C	YMR200W	0.04999	
YER111C	YMR251W-A	0.0194	
YER111C	YMR261C	0.00814	
YER111C	YMR262W	0.00814	
YER111C	YMR265C	0.0227	
YER111C	YMR266W	0.0227	activator
YER111C	YMR272C	0.0116	
YER111C	YMR279C	0.000244	
YER111C	YMR290C	0.046	
YER111C	YMR291W	0.046	
YER111C	YMR302C	0.0222	
YER111C	YMR304C-A	1.25e-10	
YER111C	YMR304W	0.0379662836843393	
YER111C	YMR305C	1.18133076384386e-12	
YER111C	YMR306C-A	1.34e-12	
YER111C	YMR306W	5.52459489012325e-12	
YER111C	YMR307W	2.57018752427023e-15	
YER111C	YMR308C	5.88094958824417e-06	inhibitor
YER111C	YMR319C	0.013	
YER111C	YNL015W	0.0349366771136997	activator
YER111C	YNL016W	0.04999	activator
YER111C	YNL030W	0.04999	activator
YER111C	YNL031C	0.04999	activator
YER111C	YNL055C	0.02659	
YER111C	YNL065W	0.04999	
YER111C	YNL066W	0.04999	
YER111C	YNL082W	0.0159146324524142	
YER111C	YNL087W	0.0463	activator
YER111C	YNL098C	0.00653309015770885	
YER111C	YNL145W	0.0355	inhibitor
YER111C	YNL178W	6.92303368230514e-06	
YER111C	YNL179C	0.0494	
YER111C	YNL180C	0.001	
YER111C	YNL186W	0.0216843649389122	
YER111C	YNL192W	0.0191	inhibitor
YER111C	YNL204C	0.0482782431167385	
YER111C	YNL226W	0.0214	
YER111C	YNL228W	0.0214	
YER111C	YNL229C	0.0214	
YER111C	YNL231C	4.84816350447492e-12	
YER111C	YNL241C	0.0424	activator
YER111C	YNL278W	0.04999	
YER111C	YNL279W	0.04999	
YER111C	YNL281W	0.04999	
YER111C	YNL282W	0.01349	
YER111C	YNL283C	0.04999	
YER111C	YNL288W	0.04999	
YER111C	YNL289W	3.79050218684232e-15	activator
YER111C	YNL290W	0.04999	
YER111C	YNL291C	0.000452509692918407	
YER111C	YNL295W	0.000307	
YER111C	YNL296W	0.04999	
YER111C	YNL297C	0.000307	
YER111C	YNL298W	7.47384679741437e-08	
YER111C	YNL299W	0.000253262378807694	activator
YER111C	YNL300W	3.17677477506779e-13	activator
YER111C	YNL301C	4.74068190552839e-11	
YER111C	YNL337W	0.04999	
YER111C	YNL338W	0.04999	
YER111C	YNL339C	0.04999	
YER111C	YNR008W	0.04999	inhibitor
YER111C	YNR009W	0.0226	activator
YER111C	YNR016C	0.00169	
YER111C	YNR017W	0.00268	
YER111C	YNR018W	0.0015	
YER111C	YNR028W	0.04999	activator
YER111C	YNR041C	0.00113488895428529	
YER111C	YNR043W	0.04999	
YER111C	YNR044W	1.8557262084527e-14	activator
YER111C	YOL006C	0.04999	
YER111C	YOL007C	0.00544279191461945	activator
YER111C	YOL008W	0.04999	
YER111C	YOL009C	0.04999	
YER111C	YOL010W	0.04999	
YER111C	YOL011W	4.39629555375801e-08	
YER111C	YOL012C	2.69679692195208e-08	
YER111C	YOL019W	0.0085	activator
YER111C	YOL060C	0.04999	
YER111C	YOL077W-A	0.0329	
YER111C	YOL078W	0.0329	
YER111C	YOL080C	0.0329	
YER111C	YOL090W	0.0175327120768885	activator
YER111C	YOL109W	0.04999	
YER111C	YOL110W	0.04999	
YER111C	YOL111C	0.04999	
YER111C	YOL113W	3.79108246775886e-12	
YER111C	YOL114C	3.81251093242914e-12	inhibitor
YER111C	YOL126C	0.04999	activator
YER111C	YOL154W	0.00771	activator
YER111C	YOL155C	0.04999	activator
YER111C	YOL156W	0.04999	inhibitor
YER111C	YOR026W	0.04999	
YER111C	YOR066W	0.0466	inhibitor
YER111C	YOR074C	0.04999	activator
YER111C	YOR113W	0.04999	
YER111C	YOR114W	0.00252331463854333	
YER111C	YOR138C	0.00033	
YER111C	YOR140W	0.00033	
YER111C	YOR152C	0.04999	
YER111C	YOR153W	0.04999	activator
YER111C	YOR161C	0.04999	activator
YER111C	YOR178C	0.001	
YER111C	YOR179C	0.04999	
YER111C	YOR194C	0.00141491757370187	
YER111C	YOR210W	0.0416002843455758	
YER111C	YOR212W	0.04999	
YER111C	YOR228C	0.04999	
YER111C	YOR245C	0.04999	
YER111C	YOR246C	8.07260867766395e-12	
YER111C	YOR247W	3.87100928702607e-12	activator
YER111C	YOR248W	1.14e-09	activator
YER111C	YOR268C	0.0389	
YER111C	YOR269W	0.0389	
YER111C	YOR302W	0.0299	activator
YER111C	YOR303W	0.0299	activator
YER111C	YOR313C	0.001	activator
YER111C	YOR314W	0.04999	
YER111C	YOR315W	4.09123045726996e-08	activator
YER111C	YOR316C	0.0152	
YER111C	YOR317W	0.0121	
YER111C	YOR342C	0.04999	
YER111C	YOR343C	0.04999	
YER111C	YOR344C	0.000147400839086631	activator
YER111C	YOR372C	1.90874066067234e-09	
YER111C	YOR373W	1.37539157889396e-09	
YER111C	YOR377W	0.04999	activator
YER111C	YOR378W	6.40662367845127e-05	inhibitor
YER111C	YOR394W	0.04999	inhibitor
YER111C	YPL016W	0.000415794284609718	activator
YER111C	YPL017C	0.000412324262140626	activator
YER111C	YPL024W	1.11990829352802e-08	
YER111C	YPL025C	7.4e-08	
YER111C	YPL026C	0.001	
YER111C	YPL054W	0.0104922072711297	activator
YER111C	YPL056C	9.62063866403347e-10	
YER111C	YPL057C	0.00195446796190402	activator
YER111C	YPL058C	0.0438	
YER111C	YPL068C	0.04999	activator
YER111C	YPL081W	0.000325639294025269	activator
YER111C	YPL082C	0.00169	
YER111C	YPL111W	0.04999	inhibitor
YER111C	YPL124W	0.000110044201554279	activator
YER111C	YPL125W	0.04999	
YER111C	YPL126W	4.04408576879784e-10	
YER111C	YPL127C	2.26251466596071e-09	activator
YER111C	YPL128C	0.0048534210017221	activator
YER111C	YPL130W	0.0119	
YER111C	YPL160W	0.00314535136041954	
YER111C	YPL161C	0.0127	
YER111C	YPL162C	0.04999	
YER111C	YPL163C	2.55050086171779e-13	activator
YER111C	YPL164C	0.00107929386173769	
YER111C	YPL177C	0.00544	
YER111C	YPL189W	0.04999	
YER111C	YPL221W	0.04999	
YER111C	YPL222W	0.04999	
YER111C	YPL230W	0.00239	activator
YER111C	YPL255W	0.0319	activator
YER111C	YPL256C	0.001	activator
YER111C	YPL266W	0.0412315350157357	
YER111C	YPL267W	9.84703581319892e-06	activator
YER111C	YPL268W	0.04999	
YER111C	YPL283C	0.04999	inhibitor
YER111C	YPR005C	0.0131	activator
YER111C	YPR008W	0.04999	
YER111C	YPR009W	6.54571350808059e-06	activator
YER111C	YPR013C	0.000134	
YER111C	YPR015C	0.04999	activator
YER111C	YPR035W	0.00424	activator
YER111C	YPR101W	0.04999	inhibitor
YER111C	YPR119W	1.77312943536918e-07	activator
YER111C	YPR120C	0.0018	activator
YER111C	YPR121W	0.04999	
YER111C	YPR148C	0.04999	
YER111C	YPR149W	0.00233	activator
YER111C	YPR158C-C	0.000888	
YER111C	YPR158C-D	0.000888	
YER111C	YPR159W	0.000888	
YER111C	YPR189W	0.04999	
YER111C	YPR194C	0.0243	activator
YER111C	YPR201W	0.04999	
YER111C	YPR202W	0.04999	
YER111C	YPR203W	0.04999	
YER111C	YPR204W	0.04999	
YER130C	YAR009C	0.00325	
YER130C	YAR027W	0.032	
YER130C	YBL012C	0.0356	
YER130C	YBL018C	0.00904	
YER130C	YBL025W	0.00354	
YER130C	YBL068W	0.0274	
YER130C	YBL070C	0.0274	
YER130C	YBR058C	0.044	
YER130C	YBR065C	0.00967	
YER130C	YBR075W	0.0218	
YER130C	YBR095C	0.0212	
YER130C	YBR096W	0.0212	
YER130C	YBR097W	0.00063	
YER130C	YBR099C	0.00431	
YER130C	YBR109C	0.0017	
YER130C	YBR110W	0.0017	
YER130C	YBR159W	0.0153	
YER130C	YBR163W	0.0151	activator
YER130C	YBR195C	0.0397	
YER130C	YBR251W	0.0104	
YER130C	YBR256C	0.0299	
YER130C	YBR257W	0.0299	
YER130C	YBR298C	0.00855	
YER130C	YBR299W	0.00855	
YER130C	YCL002C	0.00386	
YER130C	YCL006C	0.00386	
YER130C	YCL007C	0.00386	
YER130C	YCL008C	0.00386	
YER130C	YCL009C	0.00386	
YER130C	YCL010C	0.00386	
YER130C	YCL055W	0.000844	
YER130C	YCL056C	0.000844	
YER130C	YCR002C	0.00386	
YER130C	YCR004C	0.00386	
YER130C	YCR005C	0.00386	
YER130C	YCR006C	0.00386	
YER130C	YCR008W	0.00386	
YER130C	YCR012W	0.00386	
YER130C	YCR017C	0.0469	
YER130C	YCR023C	0.0149	
YER130C	YCR028C	0.00195	
YER130C	YCR030C	0.0316	
YER130C	YCR032W	0.00408	
YER130C	YCR044C	0.0126	
YER130C	YCR083W	0.038	
YER130C	YDL001W	0.0408	
YER130C	YDL002C	0.0408	
YER130C	YDL016C	0.0204	
YER130C	YDL017W	0.0281	
YER130C	YDL018C	0.0281	
YER130C	YDL034W	0.00938	
YER130C	YDL036C	0.00938	
YER130C	YDL041W	0.0484	
YER130C	YDL043C	0.0484	
YER130C	YDL044C	0.015	
YER130C	YDL054C	0.0465	
YER130C	YDL073W	0.0435	
YER130C	YDL074C	0.0435	
YER130C	YDL091C	0.00991	
YER130C	YDL092W	0.000811	
YER130C	YDL094C	0.000811	
YER130C	YDL108W	0.0137	
YER130C	YDL109C	0.0137	
YER130C	YDL132W	0.0137	
YER130C	YDL152W	0.0369	
YER130C	YDL179W	0.00408	
YER130C	YDL192W	0.0355	
YER130C	YDL232W	0.0416	
YER130C	YDL240W	0.0092	
YER130C	YDR014W	0.0232	
YER130C	YDR028C	0.0268	
YER130C	YDR029W	0.0268	
YER130C	YDR030C	0.000839	
YER130C	YDR031W	0.000839	
YER130C	YDR039C	0.0149	
YER130C	YDR045C	0.0119	
YER130C	YDR051C	0.0366	
YER130C	YDR053W	0.0366	
YER130C	YDR056C	0.00233	
YER130C	YDR057W	0.00233	
YER130C	YDR061W	0.00325	
YER130C	YDR066C	0.00185	
YER130C	YDR071C	0.016	
YER130C	YDR075W	0.0275	
YER130C	YDR080W	0.00278	
YER130C	YDR085C	0.0211	
YER130C	YDR087C	0.0458	
YER130C	YDR101C	0.0163	
YER130C	YDR125C	0.00685	
YER130C	YDR126W	0.00685	
YER130C	YDR135C	0.00311	
YER130C	YDR137W	0.00311	
YER130C	YDR151C	0.0106	
YER130C	YDR152W	0.0106	
YER130C	YDR159W	0.0259	
YER130C	YDR160W	0.0488	
YER130C	YDR179C	0.0137	
YER130C	YDR179W-A	0.0137	
YER130C	YDR183W	0.00256	
YER130C	YDR192C	0.0381	activator
YER130C	YDR219C	0.0208	
YER130C	YDR221W	0.0208	
YER130C	YDR253C	0.00377	
YER130C	YDR254W	0.00377	
YER130C	YDR263C	0.0146	
YER130C	YDR273W	0.0179	
YER130C	YDR279W	0.00169	activator
YER130C	YDR282C	0.0016	
YER130C	YDR286C	0.00243	
YER130C	YDR287W	0.00243	
YER130C	YDR292C	0.00749	
YER130C	YDR314C	0.00881	
YER130C	YDR322C-A	0.0105	
YER130C	YDR323C	0.0105	
YER130C	YDR324C	0.01	
YER130C	YDR325W	0.01	
YER130C	YDR337W	0.0462	
YER130C	YDR370C	0.0303	
YER130C	YDR371W	0.0303	
YER130C	YDR372C	0.00113	
YER130C	YDR373W	0.00113	
YER130C	YDR404C	0.00796	
YER130C	YDR405W	0.00796	
YER130C	YDR411C	0.0427	
YER130C	YDR412W	0.0427	
YER130C	YDR443C	0.0361	
YER130C	YDR444W	0.0361	
YER130C	YDR467C	0.0469	
YER130C	YDR472W	0.017	
YER130C	YDR498C	0.0447	
YER130C	YDR499W	0.0447	
YER130C	YDR526C	0.0294	
YER130C	YEL002C	0.00714	
YER130C	YEL004W	0.0339	
YER130C	YEL005C	0.0339	
YER130C	YEL015W	0.00561	
YER130C	YEL016C	0.00561	
YER130C	YER022W	0.0237	
YER130C	YER044C	0.00475	
YER130C	YER049W	0.0143	
YER130C	YER059W	0.0474	
YER130C	YER060W	0.0265	
YER130C	YER066C-A	0.00349	
YER130C	YER068W	0.00349	
YER130C	YER103W	0.0349	
YER130C	YER122C	0.0431	
YER130C	YER123W	0.0431	
YER130C	YER126C	0.0307	
YER130C	YER127W	0.0307	
YER130C	YER133W	0.00567	
YER130C	YER138C	0.002	
YER130C	YER171W	0.0496	
YER130C	YER181C	0.00304	
YER130C	YFL028C	0.0337	
YER130C	YFL055W	0.0453	
YER130C	YFR007W	4e-04	
YER130C	YFR011C	0.0196	
YER130C	YFR023W	0.0126	
YER130C	YFR041C	0.0035	
YER130C	YFR042W	0.0035	
YER130C	YGL002W	0.0103	
YER130C	YGL003C	0.0103	
YER130C	YGL004C	0.0202	
YER130C	YGL041C	0.0337	
YER130C	YGL042C	0.042	
YER130C	YGL059W	0.00218	
YER130C	YGL060W	0.00955	
YER130C	YGL061C	0.00955	
YER130C	YGL083W	0.0147	
YER130C	YGL084C	0.0147	
YER130C	YGL113W	0.00593	
YER130C	YGL116W	0.00358	
YER130C	YGL133W	0.0067	
YER130C	YGL134W	0.0422	
YER130C	YGL159W	0.0251	
YER130C	YGL183C	0.00675	
YER130C	YGL190C	0.0221	
YER130C	YGL195W	0.0301	
YER130C	YGL224C	0.0138	
YER130C	YGR004W	0.00492	
YER130C	YGR047C	0.044	
YER130C	YGR048W	0.044	
YER130C	YGR059W	0.00729	
YER130C	YGR068C	0.0325	
YER130C	YGR070W	0.0325	
YER130C	YGR076C	0.00781	
YER130C	YGR093W	0.0204	
YER130C	YGR100W	0.0155	
YER130C	YGR108W	0.0482	
YER130C	YGR126W	0.00493	
YER130C	YGR184C	0.0083	
YER130C	YGR187C	0.0116	
YER130C	YGR188C	0.00231	
YER130C	YGR191W	0.0381	
YER130C	YGR277C	0.0111	
YER130C	YGR278W	0.0111	
YER130C	YGR289C	0.00202	
YER130C	YHL012W	0.0416	
YER130C	YHL013C	0.0416	
YER130C	YHL023C	0.00378	
YER130C	YHL044W	0.00543	
YER130C	YHR003C	0.0225	
YER130C	YHR044C	0.00582	
YER130C	YHR045W	0.00582	
YER130C	YHR052W	0.0247	
YER130C	YHR062C	0.00539	
YER130C	YHR079C-A	0.0346	
YER130C	YHR086W	0.0391	
YER130C	YHR109W	0.0105	
YER130C	YHR129C	0.0437	
YER130C	YHR153C	0.031	
YER130C	YHR154W	0.031	
YER130C	YHR171W	0.00268	
YER130C	YHR186C	0.0348	
YER130C	YHR187W	0.0348	
YER130C	YHR209W	0.0127	
YER130C	YIL008W	0.0229	
YER130C	YIL014W	0.00189	
YER130C	YIL015C-A	0.0454	
YER130C	YIL015W	0.0277	
YER130C	YIL048W	0.00161	
YER130C	YIL071C	0.0492	
YER130C	YIL089W	0.00423	
YER130C	YIL097W	0.0157	
YER130C	YIL098C	0.0157	
YER130C	YIL139C	0.00387	
YER130C	YIL150C	0.0424	
YER130C	YIL161W	0.0375	
YER130C	YJL003W	0.0138	
YER130C	YJL004C	0.0138	
YER130C	YJL023C	0.00202	
YER130C	YJL037W	0.0277	
YER130C	YJL038C	0.0277	
YER130C	YJL061W	0.0314	
YER130C	YJL073W	0.0264	
YER130C	YJL074C	0.0264	
YER130C	YJL094C	0.0225	
YER130C	YJL099W	0.0409	
YER130C	YJL148W	0.00209	
YER130C	YJL179W	0.0366	
YER130C	YJL180C	0.0366	
YER130C	YJL193W	0.0016	
YER130C	YJL195C	0.0016	
YER130C	YJL201W	0.0163	
YER130C	YJL202C	0.0163	
YER130C	YJR012C	0.00135	
YER130C	YJR013W	0.00135	
YER130C	YJR088C	0.000479	
YER130C	YJR089W	0.000479	
YER130C	YJR090C	0.0164	
YER130C	YJR094C	0.04999	
YER130C	YJR098C	0.00164	
YER130C	YJR099W	0.00164	
YER130C	YJR100C	0.00118	
YER130C	YJR102C	0.0261	
YER130C	YJR103W	0.0261	
YER130C	YJR108W	0.00256	
YER130C	YJR109C	0.00464	
YER130C	YJR110W	0.00464	
YER130C	YJR132W	0.0234	
YER130C	YJR142W	0.00921	
YER130C	YJR153W	0.0121	
YER130C	YJR154W	0.0105	
YER130C	YKL039W	0.0441	
YER130C	YKL040C	0.0441	
YER130C	YKL061W	0.00433	
YER130C	YKL072W	0.00694	
YER130C	YKL077W	0.00292	
YER130C	YKL092C	0.0113	
YER130C	YKL100C	0.0121	
YER130C	YKL118W	0.0107	
YER130C	YKL128C	0.0413	
YER130C	YKL167C	0.0145	
YER130C	YKL177W	0.0119	
YER130C	YKL178C	0.0172	
YER130C	YKL179C	0.0119	
YER130C	YKL202W	0.0452	
YER130C	YKL203C	0.0452	
YER130C	YKR015C	0.0072	
YER130C	YKR016W	0.0072	
YER130C	YKR026C	0.00144	
YER130C	YKR036C	0.00958	
YER130C	YKR051W	0.0014	
YER130C	YKR068C	0.048	
YER130C	YKR069W	0.048	
YER130C	YKR076W	0.0185	
YER130C	YKR104W	0.0257	
YER130C	YLL006W	0.0288	
YER130C	YLL007C	0.0288	
YER130C	YLL014W	0.00779	
YER130C	YLL032C	0.0448	
YER130C	YLL035W	0.0489	
YER130C	YLL036C	0.0489	
YER130C	YLL038C	0.0489	inhibitor
YER130C	YLR018C	0.00907	
YER130C	YLR019W	0.00907	
YER130C	YLR029C	0.0128	
YER130C	YLR030W	0.0128	
YER130C	YLR055C	0.00217	
YER130C	YLR056W	0.00217	
YER130C	YLR097C	0.000322	
YER130C	YLR105C	0.00994	
YER130C	YLR106C	0.0278	
YER130C	YLR107W	0.0278	
YER130C	YLR166C	0.0379	
YER130C	YLR167W	0.0379	
YER130C	YLR199C	0.00554	
YER130C	YLR200W	0.00554	
YER130C	YLR222C	0.0362	
YER130C	YLR250W	0.0414	
YER130C	YLR265C	0.00401	
YER130C	YLR269C	0.0202	
YER130C	YLR271W	0.0202	
YER130C	YLR275W	0.0194	
YER130C	YLR287C	0.00955	
YER130C	YLR288C	0.0116	
YER130C	YLR289W	0.0116	
YER130C	YLR330W	0.00495	
YER130C	YLR365W	0.00703	
YER130C	YLR366W	0.00703	
YER130C	YLR367W	0.0152	
YER130C	YLR395C	0.01	
YER130C	YLR420W	0.0108	
YER130C	YLR425W	0.0377	
YER130C	YLR446W	0.00735	
YER130C	YLR452C	0.00176	
YER130C	YML065W	0.013	
YER130C	YML066C	0.013	
YER130C	YML087C	0.0321	
YER130C	YML096W	0.0498	
YER130C	YML097C	0.0498	
YER130C	YMR052W	0.0176	
YER130C	YMR060C	0.0377	
YER130C	YMR061W	0.0377	
YER130C	YMR118C	0.0138	
YER130C	YMR125W	0.00357	
YER130C	YMR126C	0.0465	
YER130C	YMR130W	0.0123	
YER130C	YMR148W	0.0442	
YER130C	YMR186W	0.0387	
YER130C	YMR187C	0.0147	
YER130C	YMR193W	0.0139	
YER130C	YMR200W	0.0173	
YER130C	YMR229C	0.0487	
YER130C	YMR230W	0.0487	
YER130C	YMR234W	0.0401	
YER130C	YMR270C	0.0233	
YER130C	YMR283C	0.00123	
YER130C	YMR320W	0.0162	
YER130C	YNL012W	0.00445	
YER130C	YNL013C	0.00445	
YER130C	YNL076W	0.0122	
YER130C	YNL083W	0.0184	
YER130C	YNL084C	0.0184	activator
YER130C	YNL100W	0.0466	
YER130C	YNL101W	0.00555	
YER130C	YNL120C	0.0228	activator
YER130C	YNL122C	0.0285	
YER130C	YNL129W	0.00462	
YER130C	YNL130C	0.00462	
YER130C	YNL131W	0.0174	
YER130C	YNL136W	0.0188	
YER130C	YNL137C	0.0188	
YER130C	YNL146W	0.00189	
YER130C	YNL218W	0.0172	
YER130C	YNL219C	0.0172	
YER130C	YNL232W	0.0115	
YER130C	YNL242W	0.0129	
YER130C	YNL258C	0.00594	
YER130C	YNL259C	0.000971	
YER130C	YNL284C	0.00878	
YER130C	YNL286W	0.00259	
YER130C	YNR006W	0.0148	
YER130C	YNR011C	0.038	
YER130C	YNR012W	0.038	
YER130C	YNR025C	0.0465	
YER130C	YNR054C	0.000503	
YER130C	YOL024W	0.0205	
YER130C	YOL042W	0.00178	
YER130C	YOL043C	0.00178	
YER130C	YOL049W	0.00988	
YER130C	YOL050C	0.00988	
YER130C	YOL102C	0.0148	
YER130C	YOL113W	0.047	
YER130C	YOL114C	0.047	
YER130C	YOL129W	0.0297	
YER130C	YOL131W	0.0371	
YER130C	YOL144W	0.0447	
YER130C	YOL145C	0.0447	
YER130C	YOR043W	0.0374	activator
YER130C	YOR059C	0.00407	
YER130C	YOR074C	0.0228	activator
YER130C	YOR075W	0.0228	activator
YER130C	YOR093C	0.00406	
YER130C	YOR094W	0.00406	
YER130C	YOR102W	0.0226	
YER130C	YOR115C	0.00325	
YER130C	YOR124C	0.0421	
YER130C	YOR128C	0.0138	
YER130C	YOR174W	0.0288	
YER130C	YOR180C	0.0316	
YER130C	YOR181W	0.0316	
YER130C	YOR209C	0.00168	
YER130C	YOR210W	0.00168	
YER130C	YOR216C	0.0476	
YER130C	YOR217W	0.0476	
YER130C	YOR241W	0.00611	
YER130C	YOR251C	0.0409	
YER130C	YOR252W	0.0409	
YER130C	YOR253W	0.0221	
YER130C	YOR256C	0.0132	
YER130C	YOR257W	0.0132	
YER130C	YOR263C	0.00334	
YER130C	YOR265W	0.00334	
YER130C	YOR280C	0.00158	
YER130C	YOR282W	0.00158	
YER130C	YOR285W	0.0227	
YER130C	YOR287C	0.0401	
YER130C	YOR297C	0.0275	
YER130C	YOR298W	0.0275	
YER130C	YOR309C	0.0144	
YER130C	YOR310C	0.0144	
YER130C	YOR315W	0.0359	
YER130C	YOR340C	0.0464	
YER130C	YOR341W	0.0464	
YER130C	YOR365C	0.00199	
YER130C	YOR367W	0.00199	
YER130C	YOR368W	0.00353	
YER130C	YOR385W	0.0344	
YER130C	YOR386W	0.0357	
YER130C	YOR387C	0.01	
YER130C	YPL070W	0.0375	
YER130C	YPL071C	0.0375	
YER130C	YPL073C	0.0375	
YER130C	YPL113C	0.022	
YER130C	YPL118W	0.0326	
YER130C	YPL119C	0.0326	
YER130C	YPL129W	0.0208	
YER130C	YPL147W	0.00598	
YER130C	YPL148C	0.00598	
YER130C	YPL157W	0.0163	
YER130C	YPL158C	0.0163	
YER130C	YPL159C	0.0104	
YER130C	YPL163C	0.0122	
YER130C	YPL194W	0.0109	
YER130C	YPL196W	0.0363	
YER130C	YPL197C	0.0363	
YER130C	YPL204W	0.0374	
YER130C	YPL206C	0.0374	
YER130C	YPL208W	0.00495	
YER130C	YPL209C	0.00495	
YER130C	YPL213W	0.00941	
YER130C	YPL214C	0.00941	
YER130C	YPL238C	0.0345	
YER130C	YPL243W	0.0355	
YER130C	YPL244C	0.0355	
YER130C	YPL249C	0.0135	
YER130C	YPL258C	0.0492	
YER130C	YPR031W	0.0288	
YER130C	YPR067W	0.0116	
YER130C	YPR092W	0.0332	
YER130C	YPR107C	0.00649	
YER130C	YPR108W	0.00649	
YER130C	YPR122W	0.00619	
YER130C	YPR139C	0.00106	
YER130C	YPR140W	0.00106	
YER130C	YPR144C	0.0471	
YER130C	YPR158W-A	0.0326	
YER130C	YPR158W-B	0.0326	
YER130C	YPR186C	0.0354	
YER130C	YPR187W	0.0354	
YER161C	YAL002W	0.0164	
YER161C	YAL004W	0.0499	
YER161C	YAL011W	0.0213	
YER161C	YAL037W	0.000471	
YER161C	YAR009C	0.00108	
YER161C	YAR027W	0.0459	
YER161C	YAR068W	0.00547	activator
YER161C	YBL005W-A	0.00778	
YER161C	YBL005W-B	0.00778	
YER161C	YBL025W	0.0369	
YER161C	YBR012C	0.0372	
